gene,gene_symbol,contrast_id,fitted_log_expr_difference,average_expression,t_statistic,p_value,fdr,B,model_id
GRCm39-Pacs2,Pacs2,primary_adjacent_state,0.34997596254810487,0.5319450642408119,2.1467693092044446,0.03288993585113289,0.09186313130723954,-3.9398192806882926,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000273295,ENSG00000273295,primary_adjacent_state,0.34070964401927384,0.32119108850653855,2.1465511129869275,0.032907531503325455,0.09190340151981255,-3.92467574920909,ETP_reference_balanced_threshold_2_24
GRCh38-STPG2-AS1,STPG2-AS1,primary_adjacent_state,0.38440481605349236,0.881167295240976,2.146406362982556,0.03291920882470841,0.0919271369728895,-3.9695986239262773,ETP_reference_balanced_threshold_2_24
GRCh38-PRR34,PRR34,primary_adjacent_state,0.36458173792604626,0.19105238954137996,2.146034839467452,0.03294919684349619,0.09200199566591975,-3.9102485133966653,ETP_reference_balanced_threshold_2_24
GRCh38-ERRFI1,ERRFI1,primary_adjacent_state,0.2622789973833111,6.855578300260791,2.146758129335461,0.032986094762032084,0.09209613212737638,-4.678442053580987,ETP_reference_balanced_threshold_2_24
GRCh38-KALRN,KALRN,primary_adjacent_state,-0.48438625025084825,1.6577433183379313,-2.14601912626867,0.03302076705261702,0.09218403713279821,-4.026310787129974,ETP_reference_balanced_threshold_2_24
GRCm39-Myo10,Myo10,primary_adjacent_state,0.35621468171249515,0.1547558205224005,2.1450024296355923,0.033032652830426945,0.09220831822812547,-3.9177661715656695,ETP_reference_balanced_threshold_2_24
GRCh38-CEP85L,CEP85L,primary_adjacent_state,-0.22094734877394698,5.204415065564338,-2.144784259711287,0.033050312132013746,0.092248709465557,-4.461340678204081,ETP_reference_balanced_threshold_2_24
GRCm39-Tbpl1,Tbpl1,primary_adjacent_state,0.36524159597825545,0.39107009260079656,2.144670317669821,0.033059538162175106,0.09226555656918155,-3.931867160069226,ETP_reference_balanced_threshold_2_24
GRCh38-MED9,MED9,primary_adjacent_state,-0.2315549809850193,3.4985680983150615,-2.144520347191218,0.033071684842889304,0.09229055085160598,-4.244261300907057,ETP_reference_balanced_threshold_2_24
GRCh38-CAPS,CAPS,primary_adjacent_state,0.40899736560865213,0.5828113715433404,2.144400155792048,0.03308142237829615,0.09230727899443812,-3.946096607136186,ETP_reference_balanced_threshold_2_24
GRCh38-PASK,PASK,primary_adjacent_state,-0.34904116502467264,2.3589506599377175,-2.1443386827732285,0.033086403686987634,0.09230727899443812,-4.1153417476077365,ETP_reference_balanced_threshold_2_24
GRCm39-Csnk1g2,Csnk1g2,primary_adjacent_state,0.3451128130126504,0.4207225259797566,2.1443281895915938,0.033087254039670146,0.09230727899443812,-3.929729994475856,ETP_reference_balanced_threshold_2_24
GRCh38-SLC35F3,SLC35F3,primary_adjacent_state,0.311323264674117,5.013674291204836,2.145331230980498,0.03309207282875016,0.09231181812819368,-4.467507482577062,ETP_reference_balanced_threshold_2_24
GRCh38-TAGAP-AS1,TAGAP-AS1,primary_adjacent_state,0.40218174589365213,1.7797208448442539,2.1443592682019896,0.033098911187696624,0.09232198952363407,-4.046603759923002,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000183308,ENSG00000183308,primary_adjacent_state,0.3438525167707653,2.4889690680146277,2.144140970520465,0.03310242917560131,0.09232289842012932,-4.118635672906609,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02613,LINC02613,primary_adjacent_state,0.406225350290102,0.5345357271933407,2.143810608797797,0.03312922143899987,0.09238145812174024,-3.9472122854091256,ETP_reference_balanced_threshold_2_24
GRCh38-NECAB1,NECAB1,primary_adjacent_state,0.38519900301829824,0.8338862186784598,2.1438033034987143,0.03312981410824597,0.09238145812174024,-3.95005231768903,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000288906,ENSG00000288906,primary_adjacent_state,0.39642556193407225,0.5901408636000078,2.1434127203630555,0.03316151490534946,0.09246094033476497,-3.9432392254298687,ETP_reference_balanced_threshold_2_24
GRCh38-MTO1,MTO1,primary_adjacent_state,-0.257938616661849,3.5752451150199245,-2.14314439152414,0.03318330835042099,0.0925044526219389,-4.246290531149588,ETP_reference_balanced_threshold_2_24
GRCh38-HPS4,HPS4,primary_adjacent_state,0.17382781260726357,4.219641654191182,2.143118524846356,0.03318540987242591,0.0925044526219389,-4.3505559891911325,ETP_reference_balanced_threshold_2_24
GRCm39-Gsk3b,Gsk3b,primary_adjacent_state,0.3585051271965371,0.9818590002814471,2.1431024489199357,0.0331867160087559,0.0925044526219389,-3.9815510090220427,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM191A,TMEM191A,primary_adjacent_state,0.36379871858011475,1.2181132077578793,2.1426754122194414,0.03322142809062242,0.09258000116530572,-4.008486472172622,ETP_reference_balanced_threshold_2_24
GRCh38-SLC22A3,SLC22A3,primary_adjacent_state,0.36309723398215943,0.09478854041927702,2.1426263439694027,0.03322541865256392,0.09258000116530572,-3.916862546488927,ETP_reference_balanced_threshold_2_24
GRCh38-NFS1,NFS1,primary_adjacent_state,-0.2026178892662907,4.0312046757616535,-2.142603011594792,0.033227316343930335,0.09258000116530572,-4.3018883988526015,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000269967,ENSG00000269967,primary_adjacent_state,0.45012578316803953,0.9852828010547975,2.142826537117773,0.03322978995778168,0.09258000116530572,-3.9741642424983423,ETP_reference_balanced_threshold_2_24
GRCh38-NIPAL3,NIPAL3,primary_adjacent_state,0.1963827069170603,4.7902237015010725,2.1425721718730513,0.03322982477342641,0.09258000116530572,-4.431267247164652,ETP_reference_balanced_threshold_2_24
GRCh38-CFAP44-AS1,CFAP44-AS1,primary_adjacent_state,0.3532139854927728,0.6266393600259886,2.1424869485626292,0.03323675748281967,0.09259039683279816,-3.947978647727234,ETP_reference_balanced_threshold_2_24
GRCm39-Nup50,Nup50,primary_adjacent_state,0.34842680698807976,0.49060393056665497,2.142391306077844,0.0332445392505762,0.09260315556247375,-3.9358232606239807,ETP_reference_balanced_threshold_2_24
GRCh38-PEMT,PEMT,primary_adjacent_state,-0.18714606987468976,5.036882822963783,-2.1423300264896508,0.03324952597196823,0.09260812694157022,-4.448111158926567,ETP_reference_balanced_threshold_2_24
GRCh38-PAQR6,PAQR6,primary_adjacent_state,0.37030413598912115,0.9059782220222522,2.1422416688595094,0.03325671734538539,0.09261923727137567,-3.9764087476959364,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289124,ENSG00000289124,primary_adjacent_state,0.37805799118093275,0.32546181798315915,2.1421395053404573,0.033265034041938805,0.0926334791605001,-3.927458128732206,ETP_reference_balanced_threshold_2_24
GRCm39-Vps29,Vps29,primary_adjacent_state,0.3396765550325496,1.2460143052150128,2.142060525884696,0.03327146465060879,0.09264246660488182,-4.006514301635206,ETP_reference_balanced_threshold_2_24
GRCh38-EFNB2,EFNB2,primary_adjacent_state,-0.3695323840334168,3.871145221272788,-2.142724601240244,0.03329924014711031,0.09271088020164847,-4.296737382669589,ETP_reference_balanced_threshold_2_24
GRCm39-Nav2,Nav2,primary_adjacent_state,0.39188599368177773,0.6983379794279012,2.141515922258012,0.033315836135606874,0.09274684760520338,-3.9623683492529045,ETP_reference_balanced_threshold_2_24
GRCh38-TNFRSF25,TNFRSF25,primary_adjacent_state,0.3758457043160661,1.0921659608566927,2.1414823603833923,0.0333185722501232,0.09274684760520338,-3.9959209284638817,ETP_reference_balanced_threshold_2_24
GRCh38-SLC35A3,SLC35A3,primary_adjacent_state,-0.18940076649596996,4.6438211972191406,-2.141381079710002,0.03332683027823493,0.0927593496514325,-4.399257887093243,ETP_reference_balanced_threshold_2_24
GRCh38-PAK1IP1,PAK1IP1,primary_adjacent_state,-0.15698540479980772,6.105589675360889,-2.141337364684861,0.03333039517428164,0.0927593496514325,-4.574388214398979,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000287996,ENSG00000287996,primary_adjacent_state,0.4848678912048258,0.552019190751591,2.1417894470225556,0.033332685185234,0.0927593496514325,-3.9564747112215364,ETP_reference_balanced_threshold_2_24
GRCm39-Zfyve16,Zfyve16,primary_adjacent_state,0.3692166663093299,0.15244160694240755,2.1412291694237626,0.03333921975137446,0.09276348033452456,-3.922189120983118,ETP_reference_balanced_threshold_2_24
GRCh38-LCIIAR,LCIIAR,primary_adjacent_state,0.3934615679992436,0.47390662900949965,2.141192442526355,0.03334221571286579,0.09276348033452456,-3.9371210979962363,ETP_reference_balanced_threshold_2_24
GRCh38-CPT1B,CPT1B,primary_adjacent_state,0.33892508124963144,1.943216223795791,2.1411731247970356,0.03334379163120522,0.09276348033452456,-4.070790335321497,ETP_reference_balanced_threshold_2_24
GRCh38-ARHGEF26,ARHGEF26,primary_adjacent_state,-0.43341719601264317,1.7134899590954513,-2.1415357521528047,0.033354576192138656,0.09278455829845476,-4.0457321739381005,ETP_reference_balanced_threshold_2_24
GRCh38-ROR1-AS1,ROR1-AS1,primary_adjacent_state,0.4004145595922233,0.23249890579242447,2.1408885989989357,0.033367010354360606,0.09281022056826481,-3.934101103335993,ETP_reference_balanced_threshold_2_24
GRCh38-CDKN2AIP,CDKN2AIP,primary_adjacent_state,-0.2123614778928486,4.72108111720381,-2.1408316381045003,0.033371660319941786,0.0928142282693871,-4.4087738546819,ETP_reference_balanced_threshold_2_24
GRCh38-TRAF3IP1,TRAF3IP1,primary_adjacent_state,-0.17311213597127387,5.029385448350706,-2.140731017587956,0.03337987577424103,0.09282815068678837,-4.4508843775613665,ETP_reference_balanced_threshold_2_24
GRCm39-Diaph1,Diaph1,primary_adjacent_state,0.34571781352467024,2.5895336887165823,2.1407388935114104,0.03338375622117336,0.09283001609737293,-4.1560398845267,ETP_reference_balanced_threshold_2_24
GRCh38-ST3GAL6-AS1,ST3GAL6-AS1,primary_adjacent_state,0.40140542851237154,1.1080373821404739,2.1406167246184675,0.033389209668793385,0.09283625476262665,-3.998105537277552,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000236393,ENSG00000236393,primary_adjacent_state,0.3843326072094601,0.1603407703193938,2.14055356187442,0.033394368906671065,0.09284167427845241,-3.9284927681366564,ETP_reference_balanced_threshold_2_24
GRCh38-FAM216A,FAM216A,primary_adjacent_state,-0.20709719730440956,4.673771985982463,-2.1404191318543155,0.033405351659932775,0.09286328149832523,-4.398769984622999,ETP_reference_balanced_threshold_2_24
GRCm39-Nsf,Nsf,primary_adjacent_state,0.3817553817092022,1.279710738496384,2.140242238662185,0.03341980833788048,0.09289454077349153,-4.015866392574244,ETP_reference_balanced_threshold_2_24
GRCh38-RDH16,RDH16,primary_adjacent_state,0.38925194609158104,0.3827936684839245,2.140183563409483,0.03342460479001292,0.09289571704794747,-3.9495662244229344,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000273210,ENSG00000273210,primary_adjacent_state,0.384787118994966,0.5560025098946192,2.140158480469955,0.03342665539443985,0.09289571704794747,-3.948630528880958,ETP_reference_balanced_threshold_2_24
GRCh38-S100A10,S100A10,primary_adjacent_state,-0.1416747948819741,10.174129176507021,-2.1405150443747596,0.03344093823904438,0.09292135879278181,-5.080664920793233,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000275056,ENSG00000275056,primary_adjacent_state,0.36838976235997534,0.5160038583638392,2.139967065374063,0.03344230771295435,0.09292135879278181,-3.9476775886271236,ETP_reference_balanced_threshold_2_24
GRCm39-Tnxb,Tnxb,primary_adjacent_state,0.3319413728349437,0.07912689499451563,2.139898779418871,0.03344789309215837,0.09292795043337218,-3.9240358306202374,ETP_reference_balanced_threshold_2_24
GRCm39-Mgat2,Mgat2,primary_adjacent_state,0.3663316384240203,0.3439656722302805,2.139840254575378,0.03345268071064902,0.09293075654711012,-3.9410215068152423,ETP_reference_balanced_threshold_2_24
GRCh38-THSD8,THSD8,primary_adjacent_state,0.4371229090760164,0.7964108027876771,2.1398834876150334,0.03345532940904884,0.09293075654711012,-3.9732023218909265,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000289201,ENSG00000289201,primary_adjacent_state,0.3753258461952132,0.5784211002153058,2.139696539392043,0.03346443981988175,0.09294713612509556,-3.9633696003827024,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000290083,ENSG00000290083,primary_adjacent_state,0.39226686792010107,0.5604150816779485,2.1396118676775804,0.03347136952210931,0.09295745624336907,-3.9475674668118423,ETP_reference_balanced_threshold_2_24
GRCm39-Mindy1,Mindy1,primary_adjacent_state,0.36312660274248604,0.4109582310501021,2.13951626112167,0.03347919563912008,0.09296722605846079,-3.939576250334768,ETP_reference_balanced_threshold_2_24
GRCh38-TMEM140,TMEM140,primary_adjacent_state,0.3721556946169336,1.8694664224407123,2.139490359145755,0.03348131618231546,0.09296722605846079,-4.046345763046215,ETP_reference_balanced_threshold_2_24
GRCh38-CSPG5,CSPG5,primary_adjacent_state,0.39392967675882706,0.8900899041778099,2.139316173633931,0.03349557940804087,0.09299790224050668,-3.9794819389219365,ETP_reference_balanced_threshold_2_24
GRCm39-Coa5,Coa5,primary_adjacent_state,0.35474088176531215,0.33618779718743913,2.1391477848602705,0.0335093729405677,0.0930272685915818,-3.935070716952006,ETP_reference_balanced_threshold_2_24
GRCh38-TRIT1,TRIT1,primary_adjacent_state,-0.17823149981548403,4.367889758178265,-2.1389224887384786,0.03352783567765551,0.09305845791526711,-4.3733808614161,ETP_reference_balanced_threshold_2_24
GRCh38-ABCB11,ABCB11,primary_adjacent_state,0.3872035528084657,0.31016005739440783,2.138917384588952,0.033528254057823476,0.09305845791526711,-3.931882220307903,ETP_reference_balanced_threshold_2_24
GRCm39-Exosc8,Exosc8,primary_adjacent_state,0.34452115346894335,0.19274409859167624,2.1388929089720947,0.033530260353191295,0.09305845791526711,-3.933426952448766,ETP_reference_balanced_threshold_2_24
GRCh38-LINC02208,LINC02208,primary_adjacent_state,0.3634194213702691,-0.021753681143856795,2.1387007121538706,0.033546018548314245,0.09309325930285403,-3.9195631918419123,ETP_reference_balanced_threshold_2_24
GRCh38-SAMD1,SAMD1,primary_adjacent_state,-0.2513765697982807,4.189761909636123,-2.1381539002236356,0.033590886483605024,0.09320882844467279,-4.338756617976001,ETP_reference_balanced_threshold_2_24
GRCm39-Limd1,Limd1,primary_adjacent_state,0.35417942965157,0.16169516978197976,2.1379555267200394,0.03360717653012427,0.09323773713682675,-3.9300169387942305,ETP_reference_balanced_threshold_2_24
GRCh38-PIGW,PIGW,primary_adjacent_state,-0.2825228673779528,3.4472530554460348,-2.137948517743092,0.03360775221808377,0.09323773713682675,-4.259870647939058,ETP_reference_balanced_threshold_2_24
GRCh38-FAM124A,FAM124A,primary_adjacent_state,0.37411175596428614,0.24779017230852338,2.1378981917002258,0.033611886037477404,0.09324026165124893,-3.9411614707250626,ETP_reference_balanced_threshold_2_24
GRCm39-Hnrnpd,Hnrnpd,primary_adjacent_state,0.3568870691314821,1.2509260589523215,2.137675684267495,0.03363016821464016,0.09328202983636931,-4.023745137560521,ETP_reference_balanced_threshold_2_24
GRCm39-Cdkn2aip,Cdkn2aip,primary_adjacent_state,0.3611670136429683,0.370612942728156,2.137601096767086,0.03363629856351108,0.09329008698253427,-3.948130294532805,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000261357,ENSG00000261357,primary_adjacent_state,0.3439567821480902,0.013682763138882392,2.1371003906820616,0.03367747652674471,0.09339533762647526,-3.9222404123584362,ETP_reference_balanced_threshold_2_24
GRCm39-Ppp2r3d,Ppp2r3d,primary_adjacent_state,0.3644679471424514,0.12186870971362372,2.136368625913112,0.033737734772206,0.09354397426633278,-3.9297049370433057,ETP_reference_balanced_threshold_2_24
GRCh38-MED4,MED4,primary_adjacent_state,-0.16976456439008047,5.219927630151961,-2.1363644771769494,0.03373807667043392,0.09354397426633278,-4.477159354008801,ETP_reference_balanced_threshold_2_24
GRCh38-LY6G5B,LY6G5B,primary_adjacent_state,0.3016003023494073,2.151592405657852,2.136309051050418,0.033742644635421724,0.09354397426633278,-4.116065828491663,ETP_reference_balanced_threshold_2_24
GRCm39-Trp53inp1,Trp53inp1,primary_adjacent_state,0.3641446159244995,0.5290178015046817,2.1362924744041862,0.03374401090936484,0.09354397426633278,-3.9606799029936397,ETP_reference_balanced_threshold_2_24
GRCh38-AADACL2,AADACL2,primary_adjacent_state,0.3533748698180693,0.15433989096887052,2.136197039257051,0.03375187775470846,0.0935568150682076,-3.929966407449114,ETP_reference_balanced_threshold_2_24
GRCh38-RPS3,RPS3,primary_adjacent_state,-0.1007431366206823,11.20186560253762,-2.136067359201532,0.033762569983501974,0.09357748433759885,-5.222420185060582,ETP_reference_balanced_threshold_2_24
GRCh38-CASTOR1,CASTOR1,primary_adjacent_state,0.41211105249784274,1.4542821351772288,2.1361882190176114,0.03376860341830405,0.09358177320963479,-4.0447058265853375,ETP_reference_balanced_threshold_2_24
GRCh38-ENSG00000278231,ENSG00000278231,primary_adjacent_state,0.3984350590372301,0.4133927663639241,2.135970127622912,0.033770588721006786,0.09358177320963479,-3.9495901152064503,ETP_reference_balanced_threshold_2_24
GRCh38-TNPO1-DT,TNPO1-DT,primary_adjacent_state,0.43121179183804786,0.665698492316826,2.135816200125155,0.03378328655194729,0.09360799134464644,-3.96158086671643,ETP_reference_balanced_threshold_2_24
GRCh38-C19orf38,C19orf38,primary_adjacent_state,0.40928783068308033,1.177924212486319,2.1357201583564756,0.03379121133897561,0.09362098039523446,-4.005795564206234,ETP_reference_balanced_threshold_2_24
GRCm39-Asxl1,Asxl1,primary_adjacent_state,0.33333216474935956,0.8041981064790451,2.135584634699662,0.03380239665542035,0.0936429996233781,-3.9874339493421824,ETP_reference_balanced_threshold_2_24
GRCh38-RPS5,RPS5,primary_adjacent_state,-0.118907862782487,10.100687823298795,-2.135505411713401,0.03380893672549078,0.09364774554592163,-5.083010306644182,ETP_reference_balanced_threshold_2_24
GRCh38-CNOT6L,CNOT6L,primary_adjacent_state,-0.1758849138096693,4.857888545345521,-2.135485439243314,0.03381058567839408,0.09364774554592163,-4.433753242621929,ETP_reference_balanced_threshold_2_24
