Feature_ID,Metabolite,FDR_BH_Baseline_4N_C_vs_2N_C,FDR_BH_Gem_response_2N_G_vs_2N_C,FDR_BH_Gem_response_4N_G_vs_4N_C,FDR_BH_Treated_4N_G_vs_2N_G,fold_change_Baseline_4N_C_vs_2N_C,fold_change_Gem_response_2N_G_vs_2N_C,fold_change_Gem_response_4N_G_vs_4N_C,fold_change_Treated_4N_G_vs_2N_G,log2FC_Baseline_4N_C_vs_2N_C,log2FC_Gem_response_2N_G_vs_2N_C,log2FC_Gem_response_4N_G_vs_4N_C,log2FC_Treated_4N_G_vs_2N_G,p_value_Baseline_4N_C_vs_2N_C,p_value_Gem_response_2N_G_vs_2N_C,p_value_Gem_response_4N_G_vs_4N_C,p_value_Treated_4N_G_vs_2N_G,p_ploidy,p_treatment,p_interaction_x,F_ploidy,F_treatment,F_interaction,FDR_ploidy,FDR_treatment,FDR_interaction,oneway_F,oneway_p,oneway_FDR_BH,log2FC_2N_G_vs_C,FC_2N_G_vs_C,log2FC_4N_G_vs_C,FC_4N_G_vs_C,Differential_response_delta_log2FC_2N_minus_4N,p_interaction_y,FDR_interaction_BH,p_interaction,Order_category_2fold_p05,Response_category_2fold_p05,cat_order
Guanosine diphosphate mannose | row_311,Guanosine diphosphate mannose,0.8810868152643159,0.9647925886011599,0.9117616410355683,0.7568266129711857,0.9557918133114056,1.0111290534017892,0.9646603629033623,0.9118662690851049,-0.06523168443378324,0.01596714444232461,-0.05190700639585799,-0.13310583527196584,0.789618056900012,0.94435206765622,0.8599297010159439,0.6429819317827234,0.5792186258175158,0.9194465852094533,0.8486176294315203,0.32485584803197903,0.010666789943120324,0.03804431352100926,0.6747080224363287,0.9517078689010131,0.9082710228836227,0.12452231716536932,0.9438031085861746,0.9478192920269668,0.01596714444232461,1.0111290534017892,-0.05190700639585799,0.9646603629033623,0.0678741508381826,0.8486176294315203,0.9082710228836227,0.8486176294315203,No strong response,No strong response,99
Cyclic ADP-ribose | row_312,Cyclic ADP-ribose,0.8440652054294182,0.06471983386323463,0.016536286209944403,0.7290410320270666,0.9855681935213717,0.7382420532015432,0.7180044910947814,0.9585506354720301,-0.020972397082445582,-0.4378341733194375,-0.4779352268001702,-0.061073450563178255,0.7331922335297912,0.018799385484398568,0.0008408281123700544,0.6116530692430474,0.527669867370457,1.0009745949295884e-05,0.7560187633616073,0.42306278842886885,52.70646273290832,0.10106555819933284,0.6257793401981299,0.0001211435920017348,0.8571237518743461,17.74353035984547,0.00010431191666856985,0.00044356058259067537,-0.4378341733194375,0.7382420532015432,-0.4779352268001702,0.7180044910947814,0.040101053480732674,0.7560187633616073,0.8571237518743461,0.7560187633616073,No strong response,No strong response,99
3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,3-Methyl-2-Oxovaleric acid;4-Methyl-2-Oxovaleric acid,0.184311479901471,0.1356592556401447,0.09419702854002403,0.9234740930591046,0.8499820508400665,0.666131954719774,0.76400400502928,0.9748664456699045,-0.23449571885753784,-0.5861201044327693,-0.38834789377197154,-0.036723508196740084,0.05935454437504998,0.054896012345906006,0.020534337325083057,0.8756520905321675,0.28608869250102537,0.0017262775035489562,0.4314422910742153,1.2464477492034558,16.090453792284453,0.662771257241918,0.39140250104488106,0.005991198394669907,0.6547934449743718,5.999890932909953,0.009731439856320297,0.019342796898214408,-0.5861201044327693,0.666131954719774,-0.38834789377197154,0.76400400502928,-0.19777221066079775,0.4314422910742153,0.6547934449743718,0.4314422910742153,No strong response,No strong response,99
L-Phenylalanine | row_314,L-Phenylalanine,0.8958357667568791,0.9669996601058934,0.3382237776587414,0.2921008197653692,0.9878345615213321,0.9965421059338865,0.9535069472450659,0.9451754336628727,-0.01765864949236473,-0.00499733173103678,-0.06868464484488257,-0.08134596260621052,0.8088786024128758,0.950609835358336,0.17771079843086413,0.18751387370531117,0.2751421289213906,0.41142764614000205,0.47612556101345527,1.307526720958991,0.7242062277332187,0.5410601814085596,0.3791384574932768,0.5248482404812999,0.7000973981257037,0.8575977100336664,0.4893084999153199,0.5309278435862781,-0.00499733173103678,0.9965421059338865,-0.06868464484488257,0.9535069472450659,0.06368731311384579,0.47612556101345527,0.7000973981257037,0.47612556101345527,No strong response,No strong response,99
Cholate,Cholate,0.08835131271543871,0.09549687322984576,0.7021120475211079,0.5989427026441373,0.8341637142700236,0.9406498027889421,1.0543123183290108,0.9349590855708685,-0.2615975378523352,-0.08827037704981677,0.076302299005782,-0.09702486179673642,0.018905683441227353,0.03297879308573064,0.586085056617196,0.4704597634369343,0.019178590709742496,0.9295945954893248,0.23841814031535927,7.309849712958206,0.00814108799337078,1.5393915060811671,0.04459258529555891,0.9580101508099592,0.47886537118659395,2.9524607690107985,0.07554860707504046,0.10740645343198524,-0.08827037704981677,0.9406498027889421,0.076302299005782,1.0543123183290108,-0.16457267605559878,0.23841814031535927,0.47886537118659395,0.23841814031535927,No strong response,No strong response,99
Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,Methyl acetoacetate;3-Methyl-2-oxobutanoic acid,0.23149031495973516,0.08763561620992692,0.163193276192155,0.8059666732283104,0.8365750372262338,0.6815589693089,0.7719477781862427,0.9475221812834435,-0.25743314520475025,-0.5530896087313835,-0.3734248415650363,-0.07776837803840309,0.08114970062954956,0.029706988545737938,0.051595921556119036,0.7052208390747716,0.1701123515176696,0.001657069269450855,0.44922085089326935,2.1300624293250445,16.27364206234046,0.6119362813875032,0.2581769450686175,0.005793605149487433,0.6752619159924304,6.338546924350938,0.008037098096433475,0.01644393966741539,-0.5530896087313835,0.6815589693089,-0.3734248415650363,0.7719477781862427,-0.17966476716634716,0.44922085089326935,0.6752619159924304,0.44922085089326935,No strong response,No strong response,99
L-Isoleucine | row_317,L-Isoleucine,0.49637854352854655,0.42320943145874096,0.23557352234693238,0.3449440413893514,0.6826925744970901,0.6692905028885944,0.9195452539099851,0.9379585009035784,-0.5506920348130642,-0.5792955520210832,-0.12100751863516379,-0.09240400142714478,0.29025525002940433,0.27078230572148254,0.09582651756485386,0.23020629880857138,0.16587117958556272,0.13412448242665595,0.3138016621647418,2.1766265739319977,2.5810969804006065,1.1053741296332695,0.2525522476270503,0.21905451801170106,0.5526990022626435,1.954365894655283,0.17477214569203386,0.2217539052866666,-0.5792955520210832,0.6692905028885944,-0.12100751863516379,0.9195452539099851,-0.4582880333859194,0.3138016621647418,0.5526990022626435,0.3138016621647418,No strong response,No strong response,99
L-Arginine | row_318,L-Arginine,0.3877294978965151,0.5056319050981865,0.5305741045396716,0.2699304458000049,0.9020735769247686,0.9312200782754564,0.9640589512616331,0.9338846174165911,-0.1486829843164763,-0.10280592998722682,-0.05280672634453509,-0.09868378067378458,0.19468620974888576,0.3438725456282158,0.3855655039345494,0.16070011709703683,0.042984419153356004,0.18005571270332976,0.6555590475785547,5.120772818517885,2.0264814956513564,0.2092083355938979,0.08745105965682773,0.27682832702270893,0.8185816678758672,2.4521542165874837,0.1136184036319618,0.1545472233841094,-0.10280592998722682,0.9312200782754564,-0.05280672634453509,0.9640589512616331,-0.049999203642691725,0.6555590475785547,0.8185816678758672,0.6555590475785547,No strong response,No strong response,99
Heptanoic acid,Heptanoic acid,0.10283648253843303,0.02776034904131341,0.28543791014765785,0.7005481663774417,1.307972775895194,1.6739977235042274,1.1966109127182438,0.9349681156663836,0.38733251293864157,0.7432975659459657,0.25895412509422755,-0.09701092791309662,0.024042703513691508,0.004549971314124337,0.12457671502207102,0.5847796134591356,0.19352057611555254,0.00046789311956665675,0.04034289662709292,1.8973795517548253,22.6125301380501,5.280832697925045,0.282791677791148,0.0020834486078817166,0.15481176591860046,9.930247462576759,0.0014269046499437534,0.0037209889214002852,0.7432975659459657,1.6739977235042274,0.25895412509422755,1.1966109127182438,0.4843434408517382,0.04034289662709292,0.15481176591860046,0.04034289662709292,No strong response,No strong response,99
Aminoadipic acid | row_320,Aminoadipic acid,0.501603266505974,0.6207288494863515,0.30925129439582455,0.31581158078311033,0.9244954326058398,0.942346484756449,0.9499866333035605,0.9319908523378508,-0.11326190275727654,-0.08567048310511538,-0.07402088060412737,-0.10161230025628853,0.3007494161465903,0.4629164301254147,0.1468993913959235,0.20898354193903546,0.0904631388687336,0.19631600455255777,0.9221411331031077,3.3893632346619094,1.8720283257230843,0.00996257882028815,0.15526764198560822,0.2932508756415401,0.9573716814754839,1.7571180464016647,0.20873034872699062,0.25723426788287096,-0.08567048310511538,0.942346484756449,-0.07402088060412737,0.9499866333035605,-0.01164960250098801,0.9221411331031077,0.9573716814754839,0.9221411331031077,No strong response,No strong response,99
Citrulline | row_321,Citrulline,0.9455743219414389,0.7261067724550826,0.0929232053494912,0.2901242781403919,1.008218828166773,0.9575295198788781,0.880501796341587,0.9271134423286993,0.01180880158369746,-0.06261113001542995,-0.18360214753677795,-0.10918221593765054,0.9111878226780317,0.5909268725897555,0.01956615980817997,0.18317168408016266,0.44207218327628245,0.06744671409966337,0.34275710341702215,0.6319742989554968,4.040559984199806,0.9757192601829435,0.5456846210053242,0.1301449890836063,0.5743489901398715,1.88275118111273,0.18632629689005986,0.23327854676951792,-0.06261113001542995,0.9575295198788781,-0.18360214753677795,0.880501796341587,0.120991017521348,0.34275710341702215,0.5743489901398715,0.34275710341702215,No strong response,No strong response,99
N-acetylneuraminate | row_322,N-acetylneuraminate,0.09299001375634733,0.028599950000287293,0.09211570303423408,0.42888048764603254,0.7344114418088726,0.6441847941106181,0.8149101548666366,0.9290491598867647,-0.4453395594031626,-0.634453488373584,-0.2952870861859118,-0.10617315721549048,0.020686337805967094,0.004968635381405843,0.01873539722730185,0.3043961088165697,0.005553071765438607,0.00010167192916363637,0.060314327785208795,11.368132976409063,32.307373474422185,4.29935921806769,0.016588923248652042,0.0006398553408698182,0.20133269907387816,15.991621889632848,0.00017124807639441262,0.0006673203580591362,-0.634453488373584,0.6441847941106181,-0.2952870861859118,0.8149101548666366,-0.33916640218767213,0.060314327785208795,0.20133269907387816,0.060314327785208795,No strong response,No strong response,99
L-Tyrosine | row_323,L-Tyrosine,0.2765113323328214,0.26202947396091286,0.007508404705857774,0.36207730944131816,0.9471837581854462,0.8964201663464306,0.8745082427715142,0.9240309790535888,-0.07828375229276574,-0.1577529900364567,-0.1934561123990477,-0.11398687465535673,0.1089321329816129,0.13823165045819344,0.00014316873379813553,0.24394191610665078,0.05150305983487027,0.0019289570902103546,0.6951001458943733,4.675357700814625,15.59985224136869,0.16121348084361578,0.10214052202545701,0.00650334104699491,0.8285032041973338,6.812141141009136,0.00620994253716095,0.013359597710719815,-0.1577529900364567,0.8964201663464306,-0.1934561123990477,0.8745082427715142,0.03570312236259099,0.6951001458943733,0.8285032041973338,0.6951001458943733,No strong response,No strong response,99
Oxidized Glutathione | row_324,Oxidized Glutathione,0.3469011353712881,0.8991026106371041,0.19511435167548544,0.4551928652403725,0.774864683834344,1.0361631508051692,1.216103490132525,0.9094278692106914,-0.36798370321787743,0.05125118287556063,0.28226600702812377,-0.1369688790653143,0.16169120716458343,0.8210025957300675,0.07068761469599154,0.3269287739756065,0.057092734051762364,0.18978479756223604,0.3546594777924741,4.428675515255963,1.932008852338502,0.9269415821021522,0.11044168226406491,0.28803351912982444,0.5832727300280409,2.4292086498987686,0.11583273170468282,0.15710646369140888,0.05125118287556063,1.0361631508051692,0.28226600702812377,1.216103490132525,-0.23101482415256314,0.3546594777924741,0.5832727300280409,0.3546594777924741,No strong response,No strong response,99
Indole-3-Acetaldehyde,Indole-3-Acetaldehyde,0.36419660573529067,0.579235125256073,0.514534738912524,0.6084255411229865,0.8207800262497437,1.0979965978070394,1.1885476309000724,0.8884691971155558,-0.2849324716191255,0.13487358409309635,0.24919972026511772,-0.17060633544710413,0.17957279022737938,0.42215441332222264,0.3608283868221302,0.48983412209053995,0.14323057236965,0.21124501370306542,0.7011252512762707,2.4536379666187957,1.7441666034120777,0.1545435111541971,0.22385705350488347,0.30773964959212,0.8313657515188351,1.4507826937283277,0.2770764796220592,0.3302527736909393,0.13487358409309635,1.0979965978070394,0.24919972026511772,1.1885476309000724,-0.11432613617202136,0.7011252512762707,0.8313657515188351,0.7011252512762707,No strong response,No strong response,99
GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,GCDCA;Glycodeoxycholic acid (GDCA);Chenodeoxycholic acid glycine conjugate,0.5261141702085059,0.008139785177110719,0.09419702854002403,0.5563373793536068,0.9212739547355865,1.588920257034698,1.5486923836927382,0.8979493783131586,-0.11829786759533434,0.6680467221267037,0.6310506104969775,-0.1552939792250605,0.3232481130518363,0.00044837799704423447,0.020394156237837732,0.42432511984597127,0.20642608249840838,3.706250948221802e-05,0.8596807960067114,1.7841163370865223,40.22538876372046,0.03262338567226028,0.29705216749770963,0.0002978778637579518,0.9159578684315299,14.014042828826387,0.00031625804493965755,0.0010662414086537026,0.6680467221267037,1.588920257034698,0.6310506104969775,1.5486923836927382,0.03699611162972616,0.8596807960067114,0.9159578684315299,0.8596807960067114,No strong response,No strong response,99
N-Acetylaspartylglutamic acid | row_327,N-Acetylaspartylglutamic acid,0.8018467357900164,0.1428246878006134,0.09135500425386608,0.5043968457723735,0.9690393239348789,0.8120863104372757,0.7642098715154502,0.9119097412674478,-0.04537288301923326,-0.3002950263162205,-0.3879592013709434,-0.13303705807395616,0.6642416815548653,0.05930855679855979,0.017607590321160767,0.37081717263350344,0.3116601911675764,0.0015406695055242444,0.6131998726863268,1.1156411986444772,16.6029102221758,0.2693585370388171,0.4190986046469973,0.0055090606561169955,0.7973287600769869,5.995969985953062,0.009753359452913198,0.019342796898214408,-0.3002950263162205,0.8120863104372757,-0.3879592013709434,0.7642098715154502,0.0876641750547229,0.6131998726863268,0.7973287600769869,0.6131998726863268,No strong response,No strong response,99
Leucine | row_328,Leucine,0.5728218266628295,0.9565184040442135,0.5833482181922035,0.18324561790771346,0.9324803849989484,0.9930026960349813,0.967132136914327,0.9081866051076238,-0.10085471671774471,-0.010130460163907173,-0.04821507979998785,-0.13893933635382538,0.3750041195737592,0.9281470954496818,0.4399829781280179,0.09162280895385673,0.06706343604410361,0.6330518987560463,0.7546444170003332,4.053609918289739,0.23998299225292946,0.10225025088034895,0.12493496876114449,0.7242078769736561,0.8571237518743461,1.4652810538076544,0.2733336283866884,0.32661638632535933,-0.010130460163907173,0.9930026960349813,-0.04821507979998785,0.967132136914327,0.038084619636080674,0.7546444170003332,0.8571237518743461,0.7546444170003332,No strong response,No strong response,99
Gluconic acid,Gluconic acid,0.8158393359211933,0.5223376403983118,0.2327319021062957,0.9433810716714082,0.9300799480512107,1.5999626224647827,1.8335273846605469,1.0658543085515675,-0.10457336178537346,0.6780382019785307,0.874621813591947,0.09201024982804284,0.682746901883202,0.36298039417509803,0.09368445211905971,0.9034072974480434,0.9870648347287635,0.0633359236368868,0.8000061882985794,0.0002740196103600846,4.1854284549546845,0.06709370944298208,0.9891605137833893,0.12456064981921071,0.8782962184170479,1.4175987280026685,0.28585675553382567,0.33815636243600433,0.6780382019785307,1.5999626224647827,0.874621813591947,1.8335273846605469,-0.1965836116134163,0.8000061882985794,0.8782962184170479,0.8000061882985794,No strong response,No strong response,99
Oxidized Glutathione | row_330,Oxidized Glutathione,0.07790784170267571,0.8304023382748293,0.017000269867446315,0.4521060980668051,0.77735035786842,1.0360933853918481,1.2197440003501985,0.9151380064273742,-0.36336311577187175,0.05115404218462416,0.28657838698494587,-0.12793877097155004,0.014690249812580802,0.7164480953713814,0.000900438022640165,0.32375394310716127,0.004677019047069525,0.034657249420546155,0.12275913640007992,12.003681874397062,5.672351572907938,2.7562610887286096,0.014523374935636947,0.07504098926658863,0.32012327282230785,6.810764845344282,0.006214502567475019,0.013359597710719815,0.05115404218462416,1.0360933853918481,0.28657838698494587,1.2197440003501985,-0.2354243448003217,0.12275913640007992,0.32012327282230785,0.12275913640007992,No strong response,No strong response,99
Cytidine Triphosphate (CTP),Cytidine Triphosphate (CTP),0.6450410065973405,0.7257405615251784,0.5516596450168021,0.7101085376770985,1.1982696868116525,1.1515740422569556,0.868767852823758,0.9039958740949715,0.26095264271692287,0.20360717445056764,-0.20295737506669198,-0.14561190680033675,0.46738140732264927,0.5861753789188097,0.4067321111564558,0.5942645601323175,0.7866091830482428,0.9987811855273321,0.34839892936925787,0.0766438195365831,2.432597712315795e-06,0.9522932777442503,0.8568665821556637,0.9987811855273321,0.5769975251308411,0.3429798432928598,0.7947969980878098,0.8120003963148187,0.20360717445056764,1.1515740422569556,-0.20295737506669198,0.868767852823758,0.4065645495172596,0.34839892936925787,0.5769975251308411,0.34839892936925787,No strong response,No strong response,99
N-Acetylaspartylglutamic acid | row_332,N-Acetylaspartylglutamic acid,0.560104494396569,0.09098001451211422,0.011139603013708433,0.2764815644901005,0.8967170412355753,0.7072951279331144,0.7144058553772725,0.9057321047118233,-0.1572752798730228,-0.49961577127817236,-0.4851841898353726,-0.14284369843022304,0.36311859170625027,0.031033437153496587,0.0003596329788294135,0.16960574640943168,0.11296977561008853,0.00011409420395900695,0.9358210819353563,2.9241405947949066,31.485266736948915,0.00676143972025285,0.18579001424376929,0.0007085850561664642,0.9623258184607586,11.472056257154662,0.0007723954674114476,0.0022095191552618377,-0.49961577127817236,0.7072951279331144,-0.4851841898353726,0.7144058553772725,-0.014431581442799768,0.9358210819353563,0.9623258184607586,0.9358210819353563,No strong response,No strong response,99
